551 7 7     219.54254150       9.33606243       0.03029469
552 9 9     186.64793396       9.03547573       0.02489365
553 3 3     191.98048401      27.22235107       0.02657748
554 3 3     168.95587158       0.86040908       0.04581992
555 5 5     228.44624329       2.09802675       0.03901304
556 3 3     155.52514648      21.06511116       0.03915406
557 6 6     221.93128967       9.53816128       0.02912103
558 6 6     160.91062927      21.20525360       0.04580305
559 5 5     193.77664185      55.14977646       0.03141752
560 4 4     160.43481445      40.04147339       0.04288200
561 4 4     208.09478760      21.53934860       0.02524940
562 4 4     254.12715149      27.97752762       0.03518360
563 6 6     160.52349854      18.24938393       0.03008042
564 8 8     225.00701904      21.01366234       0.04461902
565 4 4     165.53176880      38.66424179       0.03036857
566 2 2     257.99880981      23.37995338       0.02940193
567 7 7     146.31338501      34.71228027       0.04087229
568 6 6     221.66290283      19.28406715       0.04363250
569 4 4     161.06225586      22.37117958       0.01939143
570 3 3     257.64035034      36.30345917       0.02727275
571 7 7     116.73477173      22.27676392       0.04532529
572 3 3     156.13807678      46.83118820       0.04247305
573 8 8     155.25227356      21.71660614       0.04047522
574 5 5     210.01849365      12.11150837       0.03955529
575 4 4     127.13683319       8.73379040       0.04417388
576 3 3     141.79244995      21.59391022       0.03695561
577 7 7     245.66198730      43.46464157       0.03199966
578 5 5     212.98344421      27.11389923       0.03490353
579 3 3     206.51158142      55.71547318       0.03998446
580 7 7     208.93785095      25.20312119       0.03678458
581 4 4     224.37097168      45.84552765       0.03720941
